Time,Longitude,Latitude,AccelX,AccelY,AccelZ,OrientX,OrientY,OrientZ,MagneticX,MagneticY,MagneticZ,Bearing,Speed,gpsAccuracy,Entropy
1299461845308,-71.12236786,42.30887604,0.231546,0.844462,10.188,131.0,-1.0,-1.0,-15.875,-12.6875,3.8125,213.047,11.5,2.0,0.921783
1299461845547,-71.12236786,42.30887604,0.231546,0.844462,10.188,129.0,1.0,1.0,-15.625,-12.375,4.5625,213.047,11.5,2.0,0.918671
1299461845778,-71.12236786,42.30887604,-0.108963,-0.503953,11.264,126.0,3.0,-1.0,-16.125,-11.375,3.3125,213.047,11.5,2.0,0.913296
1299461845995,-71.12236786,42.30887604,-0.108963,-0.503953,11.264,122.0,1.0,-1.0,-16.375,-10.625,4.8125,213.047,11.5,2.0,0.913713
1299461846257,-71.12236786,42.30887604,-0.653777,-0.108963,10.2289,123.0,1.0,-4.0,-16.125,-11.375,4.5625,213.047,11.5,2.0,0.91105
1299461846523,-71.12242126,42.30878448,-0.653777,-0.108963,10.2289,123.0,-1.0,-3.0,-15.625,-9.125,7.375,207.773,11.7606,2.0,0.936454
1299461846735,-71.12242126,42.30878448,-0.8036,1.03515,13.2526,138.0,-4.0,-3.0,-10.25,-12.375,7.375,207.773,11.7606,2.0,0.9027
1299461847088,-71.12242126,42.30878448,-1.22583,-0.762739,10.9235,134.0,-1.0,-4.0,-18.1875,-15.1875,3.8125,207.773,11.7606,2.0,0.918876
1299461847303,-71.12248993,42.30869293,0.149824,0.0,11.1414,128.0,-3.0,3.0,-13.5625,-10.375,8.375,207.773,11.75,2.0,0.922566
1299461847465,-71.12248993,42.30869293,1.03515,0.0,9.38442,128.0,-1.0,6.0,-12.8125,-9.625,8.125,207.773,11.75,2.0,0.922061
1299461847767,-71.12248993,42.30869293,0.912563,0.272407,11.5637,129.0,-1.0,5.0,-14.125,-12.125,4.3125,207.773,11.75,2.0,0.927086
1299461848076,-71.12248993,42.30869293,0.572055,0.572055,10.5285,129.0,-4.0,3.0,-17.4375,-12.9375,1.5,207.773,11.75,2.0,0.931258
1299461848408,-71.12255096,42.30860138,0.572055,0.572055,10.5285,127.0,-3.0,3.0,-17.4375,-12.9375,3.0625,208.477,11.5,2.0,0.934835
1299461848797,-71.12255096,42.30860138,0.572055,0.572055,10.5285,124.0,-3.0,4.0,-18.9375,-12.125,3.5625,208.477,11.5,2.0,0.937504
1299461849140,-71.12255096,42.30860138,0.572055,0.572055,10.5285,123.0,-3.0,3.0,-16.875,-11.375,5.3125,208.477,11.5,2.0,0.932572
1299461849482,-71.12261200,42.30851746,0.572055,0.572055,10.5285,128.0,-3.0,3.0,-13.5625,-12.125,6.625,206.719,11.5,2.0,0.934979
1299461849813,-71.12261200,42.30851746,0.572055,0.572055,10.5285,154.0,-1.0,3.0,-6.1875,-17.25,1.0,206.719,11.5,2.0,0.933722
1299461850175,-71.12261200,42.30851746,0.108963,0.272407,11.6863,135.0,-1.0,1.0,-25.5625,-22.0625,-3.5625,206.719,11.5,2.0,0.95654
1299461850488,-71.12268066,42.30841827,0.231546,-1.18497,8.96219,126.0,8.0,1.0,-19.1875,-13.4375,7.625,206.016,12.0,3.0,0.967714
1299461850787,-71.12268066,42.30841827,-0.272407,0.272407,12.2992,126.0,-1.0,-1.0,-14.375,-11.125,7.875,206.016,12.0,3.0,0.890145
1299461851076,-71.12268066,42.30841827,-0.272407,-1.64806,4.33127,127.0,21.0,-3.0,-14.625,-11.375,4.8125,206.016,12.0,3.0,0.894429
1299461851247,-71.12268066,42.30841827,0.272407,-0.762739,7.08258,129.0,6.0,2.0,-15.125,-13.4375,5.0625,206.016,12.0,3.0,0.908083
1299461851458,-71.12273407,42.30832291,-1.03515,-0.694638,10.9235,133.0,4.0,-5.0,-16.375,-14.1875,5.5625,205.312,12.0,3.0,0.911149
1299461851878,-71.12273407,42.30832291,-0.0817221,-0.040861,10.5013,133.0,1.0,-1.0,-14.875,-12.9375,4.5625,205.312,12.0,3.0,0.912116
1299461852287,-71.12273407,42.30832291,-0.0817221,-0.040861,10.5013,131.0,2.0,-1.0,-15.625,-14.1875,3.8125,205.312,12.0,3.0,0.911979
1299461852567,-71.12280273,42.30821609,-0.0817221,-0.040861,10.5013,132.0,-1.0,-1.0,-14.875,-13.1875,3.8125,207.07,12.7598,3.0,0.911842
1299461852978,-71.12280273,42.30821609,-0.0817221,-0.040861,10.5013,132.0,-1.0,-1.0,-14.875,-14.1875,4.3125,207.07,12.7598,3.0,0.911579
1299461853168,-71.12280273,42.30821609,-0.0817221,-0.040861,10.5013,132.0,-1.0,-2.0,-14.625,-12.9375,4.5625,207.07,12.7598,3.0,0.911284
1299461853301,-71.12280273,42.30821609,0.190685,0.612916,9.38442,132.0,-4.0,1.0,-13.8125,-11.875,5.3125,207.07,12.7598,3.0,0.910265
1299461853525,-71.12286377,42.30812073,-0.040861,-0.422231,9.5751,131.0,3.0,-1.0,-14.125,-12.9375,5.3125,207.773,12.7598,3.0,0.911734
1299461854000,-71.12286377,42.30812073,-0.0817221,-0.040861,11.0325,131.0,-1.0,-1.0,-16.125,-12.6875,4.5625,207.773,12.7598,3.0,0.902351
1299461854176,-71.12286377,42.30812073,0.0,-0.0817221,9.99734,130.0,-1.0,-1.0,-12.0625,-11.375,5.5625,207.773,12.7598,3.0,0.88945
1299461854452,-71.12294769,42.30802155,-0.231546,0.340509,10.9916,126.0,-2.0,-1.0,-19.4375,-12.125,6.875,208.828,12.5,3.0,0.931454
1299461854700,-71.12294769,42.30802155,-0.231546,0.340509,10.9916,126.0,-1.0,-1.0,-19.1875,-12.375,7.125,208.828,12.5,3.0,0.952686
1299461854947,-71.12294769,42.30802155,-0.149824,0.340509,10.0382,123.0,-3.0,-1.0,-15.875,-8.3125,4.3125,208.828,12.5,3.0,0.919619
1299461855171,-71.12294769,42.30802155,-0.149824,0.340509,10.0382,104.0,-2.0,-2.0,-23.8125,-4.0,11.9375,208.828,12.5,3.0,0.918105
1299461855387,-71.12301636,42.30792236,-0.149824,0.340509,10.0382,124.0,-1.0,-1.0,-10.0,-7.3125,14.75,208.477,12.75,3.0,0.91158
1299461855687,-71.12301636,42.30792236,-0.149824,0.340509,10.0382,137.0,-1.0,-1.0,-7.6875,-9.625,8.625,208.477,12.75,3.0,0.910816
1299461855927,-71.12301636,42.30792236,-0.231546,-0.040861,11.0325,141.0,-1.0,-1.0,-7.6875,-10.125,6.875,208.477,12.75,3.0,0.908495
1299461856146,-71.12301636,42.30792236,-0.231546,-0.040861,11.0325,143.0,-1.0,-1.0,-12.3125,-13.4375,-3.3125,208.477,12.75,3.0,0.911401
1299461856359,-71.12301636,42.30792236,-0.149824,0.108963,9.34356,138.0,-1.0,-1.0,-14.875,-14.9375,0.25,208.477,12.75,3.0,0.914224
1299461856518,-71.12309265,42.30781174,-0.0817221,0.572055,10.1063,138.0,-2.0,-2.0,-13.0625,-13.4375,5.0625,207.773,13.0,3.0,0.885645
1299461856708,-71.12309265,42.30781174,-0.313268,0.422231,13.0619,137.0,-2.0,-1.0,-13.5625,-12.125,3.0625,207.773,13.0,3.0,0.859027
1299461856922,-71.12309265,42.30781174,-0.108963,0.231546,10.9508,135.0,-1.0,-1.0,-12.8125,-14.1875,4.8125,207.773,13.0,3.0,0.88441
1299461857137,-71.12309265,42.30781174,-0.108963,0.463092,9.49338,135.0,-3.0,-1.0,-13.8125,-14.4375,3.5625,207.773,13.0,3.0,0.880971
1299461857344,-71.12309265,42.30781174,0.040861,-0.272407,8.73064,135.0,2.0,-1.0,-13.5625,-15.1875,4.8125,207.773,13.0,3.0,0.891807
1299461857543,-71.12316895,42.30771255,-0.190685,-0.040861,11.3321,141.0,-1.0,-1.0,-14.625,-14.6875,0.75,208.477,13.0,3.0,0.901706
1299461857753,-71.12316895,42.30771255,-0.231546,0.040861,10.2697,134.0,-1.0,-1.0,-14.125,-15.1875,4.5625,208.477,13.0,3.0,0.908809
1299461857957,-71.12316895,42.30771255,-0.231546,0.040861,10.2697,138.0,-2.0,-2.0,-12.5625,-13.6875,7.125,208.477,13.0,3.0,0.911272
1299461858434,-71.12324524,42.30759811,-0.231546,0.040861,10.2697,139.0,-1.0,-3.0,-9.5,-12.375,6.625,208.477,13.25,3.0,0.913714
1299461858643,-71.12324524,42.30759811,-0.231546,0.040861,10.2697,150.0,-1.0,-4.0,-11.0625,-17.5,-1.0,208.477,13.25,3.0,0.916135
1299461858857,-71.12324524,42.30759811,-0.231546,0.040861,10.2697,138.0,-1.0,-4.0,-15.125,-14.9375,1.5,208.477,13.25,3.0,0.920086
1299461859057,-71.12324524,42.30759811,-0.231546,0.040861,10.2697,138.0,-1.0,-4.0,-13.5625,-13.4375,3.5625,208.477,13.25,3.0,0.914395
1299461859217,-71.12332916,42.30749512,-0.231546,0.040861,10.2697,136.0,-1.0,-3.0,-13.3125,-13.4375,4.5625,209.18,13.25,3.0,0.912058
1299461859363,-71.12332916,42.30749512,-0.231546,0.040861,10.2697,136.0,-1.0,-3.0,-11.5625,-13.1875,5.5625,209.18,13.25,3.0,0.923324
1299461859583,-71.12332916,42.30749512,-0.231546,0.040861,10.2697,138.0,2.0,-3.0,-11.5625,-13.9375,4.8125,209.18,13.25,3.0,0.925278
1299461859846,-71.12332916,42.30749512,-0.231546,0.040861,10.2697,138.0,-1.0,-2.0,-12.0625,-13.4375,2.8125,209.18,13.25,3.0,0.956882
1299461860004,-71.12332916,42.30749512,-0.231546,0.040861,10.2697,139.0,1.0,-2.0,-13.0625,-14.9375,2.3125,209.18,13.25,3.0,0.957807
1299461860123,-71.12341309,42.30740356,-0.231546,0.040861,10.2697,138.0,1.0,-2.0,-15.375,-15.1875,3.0625,209.883,12.75,3.0,0.958772
1299461860577,-71.12341309,42.30740356,-0.231546,0.040861,10.2697,134.0,-1.0,-2.0,-16.125,-13.4375,4.5625,209.883,12.75,3.0,0.953784
1299461861013,-71.12341309,42.30740356,-0.231546,0.040861,10.2697,134.0,1.0,-1.0,-15.875,-13.9375,3.3125,209.883,12.75,3.0,1.0
1299461861256,-71.12348938,42.30730438,-0.231546,0.040861,10.2697,133.0,-1.0,-1.0,-12.3125,-12.125,3.8125,209.883,12.75,3.0,1.0
1299461861547,-71.12348938,42.30730438,-0.231546,0.040861,10.2697,133.0,-1.0,-1.0,-11.3125,-11.625,4.5625,209.883,12.75,3.0,1.0
1299461861847,-71.12348938,42.30730438,-0.231546,0.040861,10.2697,133.0,-2.0,-1.0,-12.0625,-11.875,2.8125,209.883,12.75,3.0,1.0
1299461862088,-71.12348938,42.30730438,-0.231546,0.040861,10.2697,135.0,-3.0,-1.0,-11.0625,-11.625,0.25,209.883,12.75,3.0,1.0
1299461862365,-71.12356567,42.30720520,-0.108963,0.463092,9.15287,135.0,-3.0,-1.0,-16.875,-15.1875,-3.0625,210.586,12.75,3.0,0.998587
1299461862634,-71.12356567,42.30720520,-0.040861,-0.231546,13.8655,129.0,1.0,-1.0,-17.6875,-12.6875,2.0,210.586,12.75,3.0,0.859788
1299461862871,-71.12356567,42.30720520,-0.149824,-0.422231,10.4196,127.0,1.0,-2.0,-13.3125,-9.625,7.375,210.586,12.75,3.0,0.893566
1299461863085,-71.12356567,42.30720520,0.190685,0.108963,10.1472,136.0,-1.0,1.0,-8.0,-8.8125,9.625,210.586,12.75,3.0,0.903043
1299461863300,-71.12356567,42.30720520,-0.653777,0.149824,10.3378,143.0,2.0,-2.0,-8.75,-12.9375,7.875,210.586,12.75,3.0,0.909795
1299461863514,-71.12364197,42.30710602,-0.422231,-0.0817221,11.3321,147.0,2.0,-2.0,-9.75,-15.6875,6.875,209.883,12.75,3.0,0.916856
1299461863716,-71.12364197,42.30710602,-0.422231,-0.0817221,11.3321,147.0,-1.0,-1.0,-11.3125,-16.25,5.8125,209.883,12.75,3.0,0.919911
1299461863937,-71.12364197,42.30710602,-0.340509,0.0,10.1063,143.0,1.0,-2.0,-14.125,-16.5,5.0625,209.883,12.75,3.0,0.920039
1299461864159,-71.12364197,42.30710602,-0.340509,0.0,10.1063,139.0,1.0,-2.0,-14.625,-15.4375,3.3125,209.883,12.75,3.0,0.918556
1299461864298,-71.12364197,42.30710602,-0.721878,-0.108963,11.5364,138.0,1.0,-4.0,-15.625,-15.4375,3.5625,209.883,12.75,3.0,0.921434
1299461864543,-71.12372589,42.30700302,-0.8036,-0.190685,11.373,132.0,1.0,-4.0,-15.875,-12.6875,8.875,209.883,13.0,3.0,0.925446
1299461864988,-71.12372589,42.30700302,-0.040861,-0.231546,10.4604,131.0,1.0,-1.0,-13.0625,-12.6875,8.125,209.883,13.0,3.0,0.927489
1299461865198,-71.12372589,42.30700302,-0.040861,-0.231546,10.4604,136.0,1.0,-3.0,-12.5625,-13.6875,4.0625,209.883,13.0,3.0,0.929147
1299461880779,-71.12475586,42.30511475,-0.844462,0.38137,10.5694,122.0,-2.0,-5.0,-16.625,-11.125,4.5625,190.898,15.5,2.0,0.933668
1299461881378,-71.12475586,42.30511475,-0.844462,0.38137,10.5694,138.0,1.0,-6.0,-14.625,-15.6875,-3.3125,190.898,15.5,2.0,0.937437
1299461881560,-71.12477875,42.30496597,-0.844462,0.38137,10.5694,120.0,-1.0,-5.0,-17.6875,-11.125,5.3125,189.141,16.25,3.0,0.935721
1299461881695,-71.12477875,42.30496597,-0.844462,0.38137,10.5694,121.0,1.0,-7.0,-18.1875,-11.375,9.125,189.141,16.25,3.0,0.934866
1299461881875,-71.12477875,42.30496597,-0.844462,0.38137,10.5694,121.0,2.0,-8.0,-19.6875,-11.875,9.125,189.141,16.25,3.0,0.934013
1299461882215,-71.12480927,42.30480194,-0.844462,0.38137,10.5694,121.0,3.0,-8.0,-19.1875,-10.375,8.625,188.438,16.5,3.0,0.936676
1299461882510,-71.12480927,42.30480194,-0.844462,0.38137,10.5694,121.0,3.0,-8.0,-19.6875,-10.625,8.375,188.438,16.5,3.0,0.957903
1299461882795,-71.12480927,42.30480194,-0.844462,0.38137,10.5694,121.0,1.0,-7.0,-20.1875,-12.125,8.625,188.438,16.5,3.0,0.963603
1299461883017,-71.12480927,42.30480194,-0.844462,-0.040861,9.46614,121.0,-1.0,-5.0,-19.1875,-11.125,8.375,188.438,16.5,3.0,0.96384
1299461883290,-71.12480927,42.30480194,-1.37566,0.040861,11.3321,121.0,-1.0,-7.0,-18.6875,-10.875,8.625,188.438,16.5,3.0,0.967814
1299461883619,-71.12480927,42.30467606,-1.03515,-0.422231,10.3106,121.0,2.0,-6.0,-19.6875,-11.125,6.625,184.922,15.25,3.0,0.959459
1299461883949,-71.12480927,42.30467606,-1.03515,-0.422231,10.3106,121.0,3.0,-5.0,-18.9375,-10.375,3.3125,184.922,15.25,3.0,0.959874
1299461884580,-71.12482452,42.30454636,-1.03515,-0.422231,10.3106,121.0,-1.0,-5.0,-18.1875,-10.125,2.5625,184.922,14.5,3.0,0.957341
1299461884890,-71.12482452,42.30454636,-1.11687,0.340509,11.4547,115.0,-2.0,-4.0,-15.875,-6.5625,11.6875,184.922,14.5,3.0,0.954772
1299461885209,-71.12482452,42.30454636,-0.994285,0.0817221,11.1142,109.0,-1.0,-5.0,-19.1875,-6.8125,2.8125,184.922,14.5,3.0,0.955454
1299461885564,-71.12483215,42.30441284,-0.694638,0.040861,12.2583,117.0,-1.0,-3.0,-14.875,-8.8125,2.0,184.57,14.25,3.0,0.933763
1299461885821,-71.12483215,42.30441284,-1.37566,0.422231,12.9121,119.0,-2.0,-6.0,-18.4375,-9.875,3.3125,184.57,14.25,3.0,0.924242
1299461886037,-71.12483215,42.30441284,0.149824,-0.040861,8.07687,118.0,-1.0,1.0,-18.4375,-9.875,3.5625,184.57,14.25,3.0,0.920241
1299461886297,-71.12483215,42.30441284,-0.108963,0.040861,9.42528,118.0,-2.0,-1.0,-17.9375,-9.875,4.0625,184.57,14.25,3.0,0.917586
1299461886572,-71.12484741,42.30428696,-1.45738,0.653777,15.0505,118.0,-2.0,-6.0,-16.375,-8.8125,3.5625,184.922,14.0,3.0,0.914644
1299461886787,-71.12484741,42.30428696,-0.040861,1.26669,8.92133,118.0,-8.0,-1.0,-18.9375,-9.625,3.8125,184.922,14.0,3.0,0.920467
1299461886888,-71.12484741,42.30428696,-0.340509,0.108963,8.24031,116.0,-1.0,-2.0,-16.625,-8.5625,3.5625,184.922,14.0,3.0,0.922213
1299461886998,-71.12484741,42.30428696,-0.844462,0.340509,10.6103,116.0,-2.0,-5.0,-17.125,-8.3125,2.8125,184.922,14.0,3.0,0.92361
1299461887402,-71.12486267,42.30416489,-0.844462,-0.272407,10.9235,116.0,1.0,-6.0,-19.4375,-8.3125,3.3125,185.273,14.0,3.0,0.923155
1299461887614,-71.12486267,42.30416489,-0.844462,-0.272407,10.9235,114.0,2.0,-6.0,-18.9375,-7.8125,3.8125,185.273,14.0,3.0,0.923005
1299461888027,-71.12486267,42.30416489,-0.844462,-0.272407,10.9235,112.0,5.0,-4.0,-19.4375,-8.0625,4.3125,185.273,14.0,3.0,0.92243
1299461888234,-71.12486267,42.30416489,-0.844462,-0.272407,10.9235,113.0,3.0,-1.0,-18.9375,-9.375,3.5625,185.273,14.0,3.0,0.914165
1299461888643,-71.12487030,42.30404663,-0.844462,-0.272407,10.9235,114.0,3.0,-1.0,-18.1875,-9.375,4.3125,185.625,13.5093,3.0,0.905793
1299461888839,-71.12487030,42.30404663,-0.844462,-0.272407,10.9235,116.0,2.0,2.0,-17.6875,-10.125,3.3125,185.625,13.5093,3.0,0.908435
1299461889147,-71.12487030,42.30404663,0.190685,-0.38137,11.9178,118.0,2.0,1.0,-18.1875,-11.125,3.0625,185.625,13.5093,3.0,0.916078
1299461889387,-71.12490082,42.30392838,0.422231,-0.299648,9.84751,119.0,2.0,2.0,-19.9375,-10.375,3.8125,188.438,13.2594,3.0,0.914624
1299461889830,-71.12490082,42.30392838,0.340509,-0.299648,11.0325,120.0,2.0,2.0,-18.6875,-12.125,3.3125,188.438,13.2594,3.0,0.948199
1299461890048,-71.12490082,42.30392838,0.340509,-0.299648,11.0325,124.0,3.0,1.0,-21.75,-14.9375,1.0,188.438,13.2594,3.0,0.957086
1299461890248,-71.12492371,42.30381775,0.340509,-0.299648,11.0325,113.0,3.0,2.0,-15.125,-8.0625,7.625,189.141,13.2594,3.0,0.966978
1299461890467,-71.12492371,42.30381775,0.340509,-0.299648,11.0325,121.0,2.0,2.0,-16.125,-11.625,5.0625,189.141,13.2594,3.0,0.967078
1299461890672,-71.12492371,42.30381775,0.340509,-0.299648,11.0325,122.0,3.0,2.0,-18.9375,-12.6875,2.8125,189.141,13.2594,3.0,0.96718
1299461890887,-71.12492371,42.30381775,0.340509,-0.299648,11.0325,122.0,2.0,2.0,-19.4375,-11.875,2.8125,189.141,13.2594,3.0,0.969187
1299461891098,-71.12492371,42.30381775,0.340509,-0.299648,11.0325,122.0,3.0,2.0,-18.9375,-12.375,3.8125,189.141,13.2594,3.0,0.967395
1299461891249,-71.12495422,42.30369949,0.340509,-0.612916,9.34356,122.0,4.0,2.0,-18.6875,-12.125,3.3125,190.898,13.25,3.0,0.964527
1299461891503,-71.12495422,42.30369949,0.108963,-0.422231,10.8827,122.0,2.0,1.0,-19.1875,-12.125,3.5625,190.898,13.25,3.0,0.968037
1299461891707,-71.12495422,42.30369949,0.108963,-0.422231,10.8827,122.0,2.0,2.0,-16.875,-11.125,3.8125,190.898,13.25,3.0,0.967935
1299461891917,-71.12495422,42.30369949,0.108963,-0.422231,10.8827,123.0,4.0,2.0,-17.125,-12.125,2.8125,190.898,13.25,3.0,0.971286
1299461892091,-71.12495422,42.30369949,0.108963,-0.422231,10.8827,123.0,4.0,1.0,-17.125,-10.875,2.3125,190.898,13.25,3.0,0.972907
1299461895342,-71.12520599,42.30322266,0.149824,0.38137,10.1472,132.0,-1.0,-2.0,-14.375,-13.6875,3.3125,203.906,14.25,3.0,0.948614
1299461895616,-71.12520599,42.30322266,0.149824,0.38137,10.1472,132.0,-1.0,-4.0,-15.625,-13.4375,4.3125,203.906,14.25,3.0,0.942596
1299461895771,-71.12520599,42.30322266,0.149824,0.38137,10.1472,132.0,-1.0,-4.0,-15.875,-12.6875,3.3125,203.906,14.25,3.0,0.936659
1299461896057,-71.12520599,42.30322266,0.149824,0.38137,10.1472,131.0,-2.0,-5.0,-15.875,-11.875,4.8125,203.906,14.25,3.0,0.930839
1299461896307,-71.12529755,42.30310440,0.149824,0.38137,10.1472,134.0,1.0,-4.0,-13.5625,-14.6875,4.5625,207.07,14.5,3.0,0.925058
1299461896498,-71.12529755,42.30310440,0.149824,0.38137,10.1472,136.0,-1.0,-4.0,-15.375,-15.4375,4.0625,207.07,14.5,3.0,0.920192
1299461896747,-71.12529755,42.30310440,0.149824,0.38137,10.1472,136.0,-1.0,-2.0,-14.875,-14.6875,3.3125,207.07,14.5,3.0,0.915647
1299461896955,-71.12529755,42.30310440,0.0817221,0.0,11.2232,134.0,-1.0,-1.0,-15.125,-14.4375,1.25,207.07,14.5,3.0,0.908626
1299461897174,-71.12529755,42.30310440,0.108963,-0.0817221,11.4956,134.0,-1.0,1.0,-15.875,-13.6875,0.75,207.07,14.5,3.0,0.913764
1299461897427,-71.12538910,42.30298615,0.231546,-0.190685,10.4196,133.0,2.0,2.0,-16.125,-16.25,4.5625,208.125,14.25,3.0,0.932671
1299461897625,-71.12538910,42.30298615,0.272407,0.38137,11.5364,133.0,-2.0,1.0,-14.875,-15.4375,4.8125,208.125,14.25,3.0,0.928351
1299461897836,-71.12538910,42.30298615,0.38137,0.231546,9.19374,135.0,-1.0,2.0,-15.125,-17.25,6.625,208.125,14.25,3.0,0.937981
1299461898048,-71.12538910,42.30298615,0.653777,-0.190685,7.85894,137.0,1.0,5.0,-14.375,-17.0,5.3125,208.125,14.25,3.0,0.934293
1299461898250,-71.12538910,42.30298615,0.299648,0.190685,12.449,140.0,-1.0,1.0,-14.625,-16.75,4.8125,208.125,14.25,3.0,0.916217
1299461898455,-71.12545776,42.30286789,0.231546,0.38137,10.2697,139.0,-2.0,1.0,-15.625,-16.75,4.3125,208.477,14.25,3.0,0.922962
1299461898668,-71.12545776,42.30286789,0.231546,0.38137,10.2697,137.0,-2.0,-1.0,-16.125,-15.9375,5.5625,208.477,14.25,3.0,0.925324
1299461898868,-71.12545776,42.30286789,-0.040861,0.38137,11.373,137.0,-2.0,-1.0,-15.625,-15.6875,5.3125,208.477,14.25,3.0,0.92754
1299461899080,-71.12545776,42.30286789,0.0817221,0.231546,10.1472,136.0,-1.0,-3.0,-15.125,-15.4375,3.3125,208.477,14.25,3.0,0.92708
1299461899487,-71.12554932,42.30275345,0.0817221,0.231546,10.1472,136.0,1.0,-4.0,-14.375,-14.6875,4.3125,208.125,14.285,3.0,0.927021
1299461899697,-71.12554932,42.30275345,-0.721878,-0.0817221,10.0791,136.0,-1.0,-4.0,-14.125,-15.4375,3.5625,208.125,14.285,3.0,0.928989
1299461899907,-71.12554932,42.30275345,-0.721878,-0.0817221,10.0791,137.0,-1.0,-4.0,-14.875,-15.4375,4.3125,208.125,14.285,3.0,0.927866
1299461900048,-71.12554932,42.30275345,-0.721878,-0.0817221,10.0791,136.0,-1.0,-2.0,-15.375,-13.9375,4.3125,208.125,14.285,3.0,0.9234
1299461900190,-71.12554932,42.30275345,-0.721878,-0.0817221,10.0791,136.0,-1.0,-2.0,-14.625,-13.6875,3.8125,208.125,14.285,3.0,0.916278
1299461900518,-71.12564087,42.30264664,-0.721878,-0.0817221,10.0791,134.0,-3.0,-1.0,-15.125,-14.1875,4.5625,209.18,13.7863,3.0,0.912751
1299461900718,-71.12564087,42.30264664,-0.721878,-0.0817221,10.0791,134.0,-2.0,-1.0,-15.125,-14.4375,4.5625,209.18,13.7863,3.0,0.904147
1299461900927,-71.12564087,42.30264664,-0.721878,-0.0817221,10.0791,134.0,-1.0,-1.0,-15.625,-14.9375,5.5625,209.18,13.7863,3.0,0.897288
1299461901137,-71.12564087,42.30264664,-0.721878,-0.0817221,10.0791,132.0,-1.0,-1.0,-16.375,-12.9375,5.8125,209.18,13.7863,3.0,0.890046
1299461916347,-71.12701416,42.30110168,0.38137,-0.272407,10.5285,146.0,-1.0,-1.0,-10.0,-15.1875,5.5625,219.023,12.0104,4.0,1.0
1299461924399,-71.12773132,42.30042648,-1.6072,-0.231546,10.692,145.0,-1.0,-9.0,-12.3125,-13.9375,11.9375,215.508,11.25,6.0,0.967119
1299461932586,-71.12826538,42.30036926,0.8036,-3.48681,10.3106,236.0,2.0,-4.0,12.4375,-9.625,8.375,293.555,7.75,2.0,1.0
1299461936418,-71.12858582,42.30047989,-0.694638,-0.190685,10.8827,258.0,1.0,-4.0,13.1875,-2.75,19.8125,294.961,7.0,3.0,0.969643
1299461956629,-71.12883759,42.30046844,-0.694638,-0.190685,10.8827,97.0,1.0,-3.0,-24.3125,-2.25,11.4375,13.7109,1.0,3.0,1.0
1299461960597,-71.12882233,42.30047607,-0.694638,-0.190685,10.8827,77.0,-1.0,-1.0,-22.0,3.875,3.8125,17.9297,-1.0,3.0,1.0
1299461964528,-71.12871552,42.30044174,-0.694638,-0.190685,10.8827,38.0,4.0,2.0,-12.5625,15.0625,5.3125,107.227,4.25,2.0,1.0
1299461980637,-71.12806702,42.30020142,-0.694638,-0.190685,10.8827,53.0,-1.0,-1.0,-17.125,13.3125,5.0625,128.32,-1.0,6.0,1.0
1299461984797,-71.12796021,42.30017853,-0.38137,2.72407,10.8009,45.0,-10.0,-3.0,-15.625,18.625,6.875,111.094,3.0,4.0,0.969131
1299461992727,-71.12731934,42.30058670,0.340509,0.272407,10.0791,332.0,-3.0,-1.0,9.875,18.625,8.125,34.4531,10.5,4.0,1.0
1299462000789,-71.12657166,42.30132675,-0.844462,0.0,10.3106,335.0,-1.0,-5.0,9.375,20.1875,9.375,38.3203,12.25,4.0,1.0
1299462020945,-71.12490845,42.30338287,-0.926184,-0.190685,11.0733,323.0,1.0,-5.0,15.5,19.625,12.9375,24.2578,13.0096,2.0,0.912283
1299462024923,-71.12472534,42.30384445,-0.953424,0.149824,10.3106,316.0,1.0,-5.0,16.75,18.375,12.4375,11.25,13.7863,2.0,1.0
1299462029003,-71.12464905,42.30434799,-0.721878,0.231546,10.9235,307.0,-1.0,-3.0,16.75,13.0625,10.375,5.97656,14.25,2.0,0.922207
1299462033028,-71.12459564,42.30486298,-0.463092,0.108963,10.7601,308.0,4.0,-3.0,15.0,12.8125,10.6875,4.92188,14.5,2.0,0.971435
1299462034255,-71.12455750,42.30510330,-0.503953,-1.30755,10.7192,311.0,7.0,-3.0,15.0,13.5625,11.6875,5.27344,13.25,2.0,0.968417
1299462034480,-71.12455750,42.30510330,-0.844462,-0.040861,10.9235,314.0,-1.0,-4.0,14.75,13.5625,10.9375,5.27344,13.25,2.0,0.946891
1299462034617,-71.12455750,42.30510330,-0.844462,-0.040861,10.9235,315.0,2.0,-1.0,13.4375,14.0625,10.125,5.27344,13.25,2.0,0.946586
1299462034919,-71.12455750,42.30510330,-0.0817221,-0.272407,9.88837,315.0,2.0,-1.0,15.0,14.3125,9.625,5.27344,13.25,2.0,0.939476
1299462035148,-71.12455750,42.30510330,-0.149824,-0.572055,10.8827,317.0,4.0,-1.0,12.6875,14.0625,9.625,5.27344,13.25,2.0,0.932806
1299462035334,-71.12454224,42.30521011,-0.149824,-0.572055,10.8827,317.0,5.0,-1.0,13.6875,14.3125,9.875,6.67969,12.25,2.0,0.932764
1299462035562,-71.12454224,42.30521011,-0.149824,-0.572055,10.8827,317.0,6.0,-1.0,13.6875,14.3125,9.375,6.67969,12.25,2.0,0.932732
1299462035767,-71.12454224,42.30521011,-0.149824,-0.572055,10.8827,318.0,5.0,-1.0,13.4375,15.5625,10.125,6.67969,12.25,2.0,0.932711
