Time,Longitude,Latitude,AccelX,AccelY,AccelZ,OrientX,OrientY,OrientZ,MagneticX,MagneticY,MagneticZ,Bearing,Speed,gpsAccuracy,Entropy
1311279630803,-71.07226495,42.38218929,0.037485557,-0.956768234,9.384421713,70.27300074,5.828373055,0.218860812,-30.12339568,12.56318669,-6.124896921,336.807117,7.700152481,2.000071197,0.983499974
1311279632679,-71.07159312,42.38092242,-0.503916434,-0.912517407,10.46040137,322.0113818,5.000275449,-2.999950938,44.62657248,62.81483627,9.313136605,335.7462435,17.75023201,2.000099196,0.907906677
1311279636549,-71.07192113,42.38145474,-0.040772405,-0.108935713,9.152941223,325.0075626,1.000100149,-0.999808647,48.18837056,64.06254455,16.75105964,337.5094154,15.50011179,2.000131906,0.879392133
1311279640418,-71.07218116,42.38190467,-1.075982287,-0.69460001,10.03823469,325.0095459,4.000306501,-5.999928727,47.18866508,66.06495645,21.75153752,335.7430222,11.50018811,2.000033423,0.899082621
1311279644635,-71.07235653,42.38216702,-1.035063178,-0.503868299,9.847555849,325.0039356,3.000013413,-5.999696951,45.18802157,68.31303862,23.50046789,333.6394483,6.000044906,2.000015634,0.889615313
1311279718897,-71.07306646,42.38272131,-0.114048309,1.608938588,9.345304454,125.626911,-9.749850802,-0.702884792,-34.12321724,-29.31023609,-10.74901497,162.6060086,5.900255682,1.500044905,0.954792319
1311279722756,-71.07279851,42.38218841,-0.573706431,1.11010703,9.231237875,126.6508229,-6.843557623,-3.531025359,-34.62453862,-26.37467549,-3.186372259,160.1003531,12.90029345,1.732172867,0.969498298
1311279726967,-71.07255508,42.38169697,-0.534524215,0.996071223,8.924734148,124.434224,-6.359263662,-3.421745742,-35.81222529,-27.06048438,-10.99894077,157.5061286,14.50029916,1.732083454,0.887703143
1311279730831,-71.07218874,42.3811565,-0.497125227,1.070929149,9.653437838,127.2431366,-6.327643633,-2.937230849,-31.87453479,-26.1240559,-14.68672632,157.8023087,16.50010363,2.121424363,0.797567426
1311279732755,-71.07289738,42.38253316,1.035175299,-0.422227104,9.575116813,351.0099545,3.000473746,6.000409734,12.43778718,69.31393937,18.25116016,155.749048,11.75006597,2.000093036,0.848665586
1311279735042,-71.0718375,42.38057436,-0.383043771,0.803675556,9.117124486,130.7507754,-5.046797964,-2.406147091,-30.87356241,-25.62295113,-12.68607529,155.7041374,17.00017443,2.121383401,0.923412222
1311279736685,-71.07263043,42.38209586,0.503961844,-0.340478168,10.10630957,349.0060816,2.000133639,3.000224434,13.93821542,71.56332957,24.50036885,156.0950041,14.00021175,2.000072453,0.921071959
1311279738909,-71.07149485,42.38000971,-0.497101103,0.7662089,9.384455453,130.911534,-4.65581341,-3.015552663,-28.87326757,-24.12435278,-14.43635113,155.5009697,17.40009383,2.121397745,0.916911227
1311279740555,-71.07234181,42.38159563,0.503966428,-0.272331561,9.956528726,349.0012549,2.000248151,3.000440668,14.4375984,64.31510371,16.00122452,156.4474641,15.50017631,2.000015513,0.852759652
1311279742772,-71.07120384,42.37956857,-0.803598419,0.842781266,9.423652821,130.2921452,-5.093643025,-4.843675543,-29.12437433,-26.87409275,-15.37452985,155.4094971,17.90012559,2.121353268,0.919126747
1311279744769,-71.07203552,42.38105141,0.381429435,-0.381318188,9.466155444,349.0105359,2.000380817,2.000110566,15.25157742,66.56427955,15.25009908,156.1031564,16.75020921,2.000126445,0.906462711
1311279746982,-71.07070043,42.37878402,-0.956785589,1.033468278,9.154584598,131.2041715,-6.421434248,-5.937011178,-27.37350207,-27.31169608,-16.12492766,156.1041708,18.60002877,1.732193519,0.854749205
1311279748631,-71.07169271,42.38048807,0.340595677,-0.340457078,9.697728628,348.0112964,2.000442674,2.000125981,13.93769956,64.06258046,15.00056624,156.0990569,17.25002175,2.000030654,0.871528477
1311279750843,-71.07029574,42.37814294,-0.726958411,0.919374603,9.500233977,131.4274927,-5.515348279,-4.374627334,-27.37453705,-25.87325075,-13.43744252,155.7072021,19.80017988,1.732129778,0.77992669
1311279752496,-71.07135751,42.37990404,0.463164569,-0.149782484,9.616007469,349.0106781,1.000242313,3.000377437,14.93793631,69.31432261,9.812773143,156.8054913,17.75007017,2.000063604,0.859883606
1311279755069,-71.06995315,42.37753472,-1.876194524,0.996062437,9.040525529,130.5049163,-6.171380998,-11.65594346,-27.12469915,-25.62370408,-14.18592464,156.1075445,17.30028661,1.732063821,0.842998249
1311279756711,-71.07099836,42.37931065,0.503962865,-0.149775123,9.425326406,349.0051361,1.000229388,3.000296646,14.18879114,63.3141994,13.25051417,155.7482117,18.25026866,2.000065481,0.945958028
1311279758932,-71.06955626,42.3770116,0.076665613,0.956851679,9.193750877,130.0311377,-5.937234392,0.484688432,-30.12460736,-26.12206636,-12.93649405,152.6095715,16.70006774,1.732131209,0.957048202
1311279760570,-71.07062428,42.37869322,0.531213577,4.24308E-05,10.10633846,348.0032175,-0.999546966,3.000066185,14.43925787,63.06502945,13.25092197,156.0948717,19.250087,2.000025816,0.933728872
1311279762799,-71.06919059,42.37643117,-0.534559851,0.267381009,9.231255418,131.4960271,-1.655826309,-3.296819738,-27.87447487,-25.87206967,-12.24936878,154.6062441,18.30014052,1.732064349,0.902436349
1311279764786,-71.07024264,42.37804531,-1.225827165,-0.040837696,9.534272197,346.0038709,-0.999814894,-6.9998514,13.93776055,62.81516267,12.31260866,156.4507925,20.00010692,2.000147689,0.645325507
1311279767010,-71.06886946,42.37597855,0.190758159,0.573764072,9.576830598,130.2708667,-3.421600282,1.140857266,-28.87351858,-23.87440497,-14.686991,154.6030019,17.60001554,1.732106524,0.838066719
1311279768736,-71.06986963,42.37745369,0.34059093,-0.422187539,9.956478809,348.0058695,2.000220834,2.000162908,11.68766342,63.31461334,16.00155246,152.9303763,16.50007482,2.000047427,0.83144873
1311279770874,-71.06858057,42.37543202,-1.455647625,1.186718551,9.117184463,130.2607103,-7.32771978,-8.983964186,-26.12378341,-26.62351148,-13.43647258,158.3054804,17.30013348,1.500108001,0.974461982
1311279772596,-71.06948027,42.37692574,1.525484325,-0.231527148,9.724935602,347.0062336,1.000344507,9.00038564,22.50019639,71.8136126,23.75021492,153.9844772,17.00017955,2.000130545,0.809008039
1311279775085,-71.06818282,42.37458761,-0.650339111,0.497153691,9.690915608,134.4178658,-2.937072371,-3.827759042,-23.68683663,-22.18706011,-19.81176519,158.3095431,20.40019181,2.121397829,0.952067632
1311279776810,-71.06909942,42.37634011,-0.653723751,-0.572029767,10.2289602,344.0086373,3.000443576,-3.999897309,23.7509777,76.06421091,21.75040247,155.0471788,19.00022409,2.000024374,0.870186672
1311279778948,-71.06779377,42.37389414,-2.52824934,0.22986442,9.270409092,139.6824894,-1.374485998,-15.26508607,-23.6863308,-24.62384466,-10.4986301,156.6051583,20.90025212,2.449493128,0.864963781
1311279780735,-71.06872413,42.37575603,0.76282197,-0.57198992,9.725005662,344.006886,3.000225175,4.000242668,23.75134444,73.31412196,23.50148751,155.3986799,17.25018755,2.000118059,0.748817929
1311279782803,-71.06717597,42.37337727,-1.186667086,-0.114028364,8.541671535,124.239842,0.750419066,-7.905860033,-30.37424381,-26.87432739,-32.49998564,135.8062289,18.60030527,2.121460641,0.894678064
1311279784616,-71.06843449,42.37515452,0.762779143,0.313309681,10.03821622,340.0026711,-1.999905669,4.00011838,24.25073739,72.81485972,15.50110548,157.858708,18.75681789,2.000151023,0.935018927
1311279787014,-71.06645948,42.37302785,-0.306449151,0.037537869,9.154635078,119.8977257,-0.218318014,-1.937225924,-36.81142847,-21.43542084,-14.1870307,121.500272,17.40001369,2.449610732,0.990515496
1311279788819,-71.06805398,42.37448394,-0.040844705,0.653851781,8.962191209,341.0018678,-3.999986103,-0.999948141,20.50072028,74.56498692,-3.686093234,156.4461224,21.00614146,2.000035168,0.837852447
1311279790872,-71.06592457,42.3728258,-0.07658578,-0.919302182,9.193794133,120.2590654,5.718868601,-0.468352501,-38.56142778,-21.18731229,-13.93683365,120.1013478,10.6001506,2.449544422,0.94501644
1311279792712,-71.06761827,42.37379355,-0.149733758,1.648108773,10.14720522,345.0045623,-8.99999829,-0.999659674,17.50059435,60.06440164,22.25013157,155.0468642,21.00023287,3.000036204,0.794407851
1311279794795,-71.06557351,42.37269359,-0.420515483,1.455718671,9.154627739,119.3314749,-9.015143009,-2.60907524,-37.56151686,-22.4372464,-12.24864227,123.5075207,6.900229434,1.732160366,0.978702244
1311279796571,-71.06701624,42.37327621,-0.04084973,1.035208897,9.847527968,3.011819965,-5.999550085,-0.99983031,-0.123430186,64.31309029,-8.936571185,134.6542262,18.75673351,2.000011834,0.903236033
1311279799014,-71.06530717,42.37253596,-0.306433587,2.528296074,9.384434453,117.8172675,-15.04648611,-1.812369878,-35.06210355,-22.87278264,-11.99843122,127.006413,7.600105652,1.732146897,0.905038562
1311279800786,-71.06631331,42.37296369,-1.266638699,-0.299627491,10.03821173,356.0103326,2.000219275,-6.999939141,7.438082967,62.81400881,2.313368239,121.2962427,16.50013902,2.000004655,0.906119163
1311279802878,-71.06488005,42.37231484,-0.612874415,1.799618772,8.962224838,116.8678464,-11.31226813,-3.827699153,-37.8109925,-21.43672665,-11.74917133,127.3030524,11.30007296,2.449597225,0.931825764
1311279804719,-71.06578016,42.37273979,-0.694588756,-0.299583399,9.915658357,355.0089872,2.000390539,-3.999498456,6.188485805,61.81532604,0.813337042,118.8334181,12.25030968,2.000152358,0.940669979
1311279807088,-71.0642991,42.37202359,-0.229830078,0.267365482,8.810664851,117.4951054,-1.733996445,-1.484134822,-37.56236027,-21.18500968,-14.18639715,125.5058506,14.40019553,2.44954234,0.912494819
1311279808581,-71.06553533,42.37263299,1.144174761,-0.231522848,9.956511732,355.0119673,1.000344185,7.000112106,6.188131531,59.81321692,2.562982579,121.9988666,5.750154341,3.000065501,0.796996623
1311279810956,-71.06374991,42.37172637,-0.689507049,0.037541239,9.193790128,117.802388,-0.218614941,-4.280970832,-37.56092996,-19.68667247,-11.99942469,124.0025434,13.40013793,3.000032802,0.986576292
1311279812800,-71.06523855,42.37248446,1.75703923,0.381379071,11.11420143,355.0115714,-1.999969742,9.000189436,5.688936269,58.06370187,0.562996991,125.5109279,8.000300003,2.000089044,0.833025775
1311279814820,-71.06319407,42.37152234,0.037464949,0.306489203,9.001401676,114.0480309,-1.952604206,0.250499175,-39.56071035,-17.74749951,-10.24971224,115.306872,12.00015406,2.449517258,0.971205698
1311279816706,-71.06477246,42.37224945,0.76279807,-0.299643456,9.616035969,355.0058938,2.000358446,5.000238751,5.688743367,61.06300273,1.313211957,122.6991473,12.25012833,2.000084832,0.789208022
1311279819034,-71.06284186,42.37136886,-0.153172058,-1.302365245,9.27037324,114.0897365,8.00002159,-0.952963223,-36.5607551,-14.06248751,-15.62416297,118.2075609,8.400103458,3.000028813,0.982673705
1311279820580,-71.06419283,42.37196044,-0.803547994,-0.299581801,10.10636766,355.0077659,2.000453984,-4.999538422,7.438094042,61.5640799,-0.937426538,123.4037864,14.25000781,3.000028362,0.984728669
1311279824790,-71.06360546,42.37165081,-0.149803575,0.803678557,9.806692188,355.0065203,-4.999698363,-0.999695512,8.437508481,61.56346204,3.813581306,123.7529599,14.25014116,4.000006094,0.899537855
1311279828737,-71.06315607,42.37146744,-1.144094209,-0.340504313,9.656830233,350.0094738,2.00020646,-6.99964528,12.68914772,60.06264419,0.812833105,116.726771,11.25021508,3.000064095,0.866944299
1311279832600,-71.06281149,42.37132434,-1.307541909,-0.422228739,9.95650026,349.010762,2.000227068,-6.999832394,13.68785489,60.31354453,-7.186057578,118.8314167,7.000085492,4.000085778,0.955822742
1311279914853,-71.06233195,42.37118561,-2.911330015,-0.420449729,9.193790533,102.6048247,2.484532563,-17.56238646,-38.81065819,-7.122284314,-20.31240052,107.1073649,5.100162799,1.732143764,0.923686736
1311279922924,-71.06255985,42.37134763,-0.306398741,1.455736881,9.537717282,67.72588186,-8.671445777,-1.81213768,-20.18709162,4.189786263,-18.06238695,294.0066608,8.100194384,1.732110352,0.882243698
1311279927131,-71.06314803,42.37159953,0.037521388,0.343924557,9.040548,76.48675351,-2.187229393,0.218889151,-19.68630222,3.689517335,-11.99963242,298.700831,13.30028367,1.732085595,0.972438862
1311279928936,-71.06209501,42.37110927,-0.721827049,2.79222587,9.493399441,342.0007515,-15.9996736,-3.99956776,22.25131802,60.81402363,1.313047781,92.46650369,4.500205484,4.000080422,0.914555306
1311279931002,-71.06371241,42.37184548,-0.45967114,1.225912277,9.500219295,63.54133261,-7.34339592,-2.734316878,-18.68581269,7.877925486,-12.4997031,301.801311,13.80000543,1.732110528,0.957449638
1311279932868,-71.06230823,42.37127114,1.838812565,-0.653753639,9.806666571,321.007082,4.000367616,11.00032347,30.31342146,40.064195,-0.437005269,296.0176644,7.75018905,3.000115621,0.842351437
1311279934866,-71.06428487,42.3721306,-0.03745188,1.186742751,9.461089514,62.45756323,-7.156011059,-0.218391805,-17.68717184,8.876000983,-12.93690093,304.8031608,15.00016971,2.000151222,0.893260002
1311279936809,-71.06265906,42.37137683,0.572075269,-0.040825359,9.915655933,325.0076798,-0.999859721,3.000205972,31.06419214,39.81349447,0.563739328,294.2646601,11.25030487,3.000074355,0.933649129
1311279939073,-71.06495534,42.37248529,-0.497099165,0.766155276,8.618273882,61.04719408,-5.062359689,-3.281169457,-14.93666705,8.626210598,-13.43658175,303.0067425,17.00004566,2.449571182,0.904039002
1311279941030,-71.0633841,42.3716891,0.42231823,-0.422181526,10.37871298,322.0007388,2.000300931,2.000217478,32.3133209,39.56384501,0.563611348,300.9414803,13.5000054,3.000106217,0.833263384
1311279942937,-71.06571141,42.37281874,-0.343855891,0.229909735,9.11712603,63.09838126,-1.452732041,-2.156048187,-16.68579896,7.877240692,-14.43688043,300.7090125,18.1001201,2.121323415,0.945352407
1311279944756,-71.06397951,42.3719578,1.144186189,-0.272326761,9.72495989,322.0053622,2.000472726,7.000192471,31.3128657,39.56483067,-0.687371691,303.398638,14.50866277,3.000016918,0.631300235
1311279947155,-71.06651295,42.37316395,-0.114019539,0.229901741,8.887354287,58.67867598,-1.483864622,-0.734340782,-15.43652522,9.876499318,-14.18607477,300.5081571,18.20003012,2.449538844,0.951846476
1311279948985,-71.06460468,42.37230253,0.612924742,0.081741006,9.493416947,322.0001421,-0.999930145,4.000433692,32.06361637,40.81284627,1.062709977,305.8656686,16.00011563,2.000007799,0.941819797
1311279951014,-71.06716085,42.37353533,0.956899917,0.420552231,9.500242637,55.74365479,-2.515376534,5.750112234,-26.62483522,14.0646151,-4.624266545,309.7076869,16.60011458,2.000019233,0.92231333
1311279953197,-71.06530751,42.37264708,0.299717481,-0.081682425,9.725004874,321.0113779,1.000488739,2.000133142,33.81363914,41.06497988,-2.187490227,302.0003787,17.50023566,2.000109982,0.83093963
1311279954879,-71.06767901,42.37402154,-0.267234516,1.493185871,8.657489065,66.27298755,-9.7811184,-1.734345361,-24.93644398,5.938946731,-20.81246848,323.5006306,17.1000018,2.44963092,0.883131799
1311279957064,-71.06606193,42.37297804,-0.272370908,-0.231543183,9.724936763,321.0002352,1.000378119,-1.999949301,32.06295753,37.56318356,-2.436191755,299.5344608,17.75016699,3.000084001,0.910343257
1311279959093,-71.06816739,42.37464511,-0.382988334,1.339927082,9.193780227,59.06779797,-8.280900093,-2.343681791,-26.62360965,12.06533358,-18.56180756,329.4062995,20.40016593,2.828489923,0.901838837
1311279961276,-71.06679508,42.3732973,-0.040828259,-0.994215129,9.888412761,324.0025485,6.000089368,-0.999470311,25.56335134,42.31301438,0.313103728,302.3496527,17.25727788,3.000145069,0.934434894
1311279962956,-71.06848107,42.37540262,-0.497069757,1.149291563,8.618303143,62.76044967,-7.57806555,-3.280897534,-24.43569026,11.8140249,-13.68633288,336.1071009,21.60029362,2.449613704,0.930109088
1311279965186,-71.06741227,42.37371423,0.653800602,-0.885281803,9.997366428,325.0024196,5.000366671,4.000462294,38.62558522,47.31545492,11.81271952,317.1133073,16.50014859,3.000093418,0.793426738
1311279967169,-71.06887677,42.37612869,-0.267266414,0.497186252,8.924759022,63.30247637,-3.187211988,-1.734278495,-25.37352778,11.81422968,-13.4366269,336.601428,21.40002313,2.000019459,0.919025766
1311279969049,-71.06785529,42.37426556,1.035152403,-0.299609219,8.96224209,318.0047411,2.000343648,7.000431599,28.31330961,38.5631803,-5.18722827,330.1251058,18.75001261,4.000121307,0.937168804
1311279971034,-71.06928917,42.37684324,-0.383057651,0.30647457,7.928787518,62.7384238,-2.218489148,-2.765528455,-22.18696553,12.56497293,-13.43697876,337.2083299,20.80013793,2.000136582,0.927144021
1311279973266,-71.06829692,42.37495238,0.612966107,-0.381293652,9.697746288,321.0035384,2.000110092,4.000118045,35.62513745,42.06296817,9.812676527,333.6394468,21.00027885,6.000136642,0.95077577
1311279974897,-71.06964084,42.37753301,-0.726948628,0.612946936,9.345325285,61.35045484,-3.74992464,-4.421439169,-21.935658,11.56493734,-17.12492394,338.8088209,20.000099,2.449575336,0.968059384
1311279977125,-71.0686635,42.37569635,0.081801932,-0.653736218,9.493428013,323.0120002,4.000210384,1.000279631,36.62536753,47.81390291,5.063662819,336.0940026,22.00582995,3.00010193,0.847418471
1311279979108,-71.06988429,42.37800738,-0.65032489,0.42059194,7.891292221,64.01683566,-3.046365485,-4.702749528,-22.43568078,11.81335662,-12.68594811,338.8095738,19.70024649,2.449554334,0.863337548
1311279981339,-71.06908332,42.37639803,-0.040795921,-0.531174447,8.471926051,323.006439,4.000333135,-0.999770985,37.62516137,48.06320451,4.813559802,336.0991511,21.25028876,3.000014319,0.84005224
1311279982971,-71.07035054,42.37883241,-0.995969221,0.534631631,9.728401506,61.53554116,-3.14059934,-5.827701172,-22.93641135,12.81429733,-15.37455227,338.4025343,19.60019377,2.000022276,0.872985482
1311279985212,-71.06943446,42.37709739,0.149908296,-0.953373588,10.56940162,323.0018711,5.000159243,1.000175587,36.37501071,46.56299203,5.562948296,337.1508017,20.00008727,3.000101198,0.95227367
1311279987190,-71.07072297,42.37948314,-0.689461395,0.420538672,9.193752073,62.63639422,-2.609294027,-4.280754,-22.18577589,12.06430958,-13.18703862,336.5011277,19.00017684,1.732168604,0.925833647
1311279989420,-71.06980881,42.37776694,0.422279162,-0.108953963,10.33786988,322.0032152,1.000435006,2.000502522,36.87655381,47.31444903,4.813598659,337.5007141,20.00007071,3.000106558,0.856950277
1311279991052,-71.07110461,42.380131,-0.726954761,0.573772167,9.3078641,63.32446231,-3.531244904,-4.453114322,-22.43703107,11.81358927,-12.24861576,336.0062967,18.80003385,1.732109538,0.974099015
1311279993117,-71.07018142,42.37842667,0.040908842,0.313321426,8.730682539,322.0065365,-1.999992359,-0.999706701,36.87530539,44.81496497,4.81355363,336.4532015,19.75642724,4.000135475,0.839692266
1311279994922,-71.07142634,42.38073295,-0.343855279,0.15323971,8.924768966,66.30044149,-0.98390099,-2.218652052,-27.87350795,9.627735435,-13.43728061,336.6006162,17.80024512,1.732073914,0.894355232
1311279997327,-71.07051063,42.37907303,0.190696521,0.422250995,9.112074125,322.002821,-2.999519578,1.000385715,38.12677206,45.31391076,3.313654799,337.8548667,19.5002525,6.000004615,0.909864639
1311279999135,-71.07175431,42.38126932,-0.842738677,0.919415564,10.6869732,68.48991909,-4.905756914,-4.48408547,-31.12322653,11.06287402,-11.99942638,336.1044986,16.60017918,1.732060063,0.841071224
1311280001192,-71.07087698,42.37970927,0.299702411,0.08175995,11.4139025,322.0020763,-0.999651141,2.000093651,37.62535683,47.06351722,4.312651725,335.3915424,19.00010806,3.000139187,0.789076639
1311280002994,-71.07210446,42.38183779,-0.153221884,0.22991385,8.504225702,69.22003081,-1.531028608,-1.0309721,-31.62373884,11.81431114,-9.998725634,335.3011746,16.60023123,1.73206757,0.921546653
1311280005409,-71.07124255,42.3803292,2.36264E-05,-0.149810795,10.41964032,321.0089317,1.000053938,-0.999848689,41.8765441,51.31502543,5.063068862,336.1034204,18.50006215,2.00002286,0.859521441
1311280007204,-71.07246248,42.38235392,-0.190622492,-0.382998359,8.848147379,68.14450005,2.484461878,-1.234290572,-28.12340509,13.06290988,-6.124443246,334.3003143,15.10017515,2.449532758,0.878952602
1311280009292,-71.07157755,42.3809132,0.109047081,-0.23151577,11.18237556,322.0043005,1.000267035,1.000257689,42.37625636,55.06537541,7.562773007,336.4459277,17.50737475,2.000020599,0.804509792
1311280011073,-71.07266146,42.3827538,-0.343854791,-0.689527633,9.154634973,71.39064236,4.312883612,-2.156079649,-32.87354347,11.56373307,-13.68659957,336.2070514,10.80014565,2.449620373,0.970731207
1311280013161,-71.07191336,42.3814769,-0.081659942,0.272458519,9.425281175,324.0091923,-1.999794811,-0.999984308,43.12605884,55.31407144,10.56299143,336.7996008,17.00028765,2.000085065,0.932110562
1311280014935,-71.07281485,42.38299367,-0.534565133,-0.880211341,9.231210294,71.03325324,5.437874748,-3.29648398,-33.62320947,11.81527867,-11.2485772,335.6061457,5.70004976,1.732066717,0.994563451
1311280017376,-71.07223386,42.38201774,-0.108954601,-0.503895452,9.534284937,324.0044444,3.000061721,-0.99990413,39.8760835,59.06482678,15.50023749,336.1035041,16.00019159,2.000000728,0.887931774
1311280021230,-71.07251667,42.38249559,-0.844388271,-0.694575987,9.615988348,324.0113584,4.000160922,-4.999594426,44.37616556,55.81256099,10.81406418,338.2114053,13.50009338,2.000091365,0.918533151
1311280025444,-71.07272964,42.38282252,-1.03510867,-0.272378461,10.07916866,326.0122559,2.000310463,-5.999700835,41.87678638,58.56292994,12.31323473,336.0984074,8.750030185,2.000130499,0.949199119
1311280039139,-71.07302039,42.38261828,-0.343883548,1.646392125,9.307827227,128.7447411,-10.0310061,-2.062439,-30.62431957,-27.31156903,-9.748894972,158.9011825,9.90009851,1.732138923,0.978397143
1311280043002,-71.07271519,42.38214373,-0.267212687,1.339981541,9.6909138,127.1659323,-7.859299226,-1.562201568,-33.62457071,-25.37389425,-2.936703682,155.405228,14.40027609,2.121410195,0.928269324
1311280047213,-71.07238623,42.38161171,-1.070882157,1.070978218,8.694925804,127.7862123,-6.983956621,-6.98410114,-31.37425869,-26.37332956,-9.748805797,155.7027759,16.50006721,2.121413418,0.909210494
1311280049321,-71.07307367,42.38279777,1.757057632,-1.035145667,9.466195556,356.005172,6.000385014,10.00025178,7.688293735,62.3125592,12.75015471,157.5050114,8.000258483,2.000003127,0.912443975
1311280051081,-71.0720659,42.38100099,-0.459606566,0.343976262,8.848137737,129.3215706,-2.203013328,-2.96840334,-30.37329903,-25.87300702,-13.93743939,157.5027448,17.90000348,2.121432647,0.955603718
1311280053186,-71.07284446,42.38240785,0.953485248,0.040864797,9.616040366,351.0063734,-0.999523012,6.000011652,11.18880277,55.06468053,14.00065916,156.8003968,13.25017763,2.000063909,0.842575043
1311280054948,-71.07170071,42.38043638,-0.420518046,0.803665017,9.193795725,132.7088568,-4.984053948,-2.609362916,-27.12337555,-27.31067006,-11.99930857,156.502812,17.20006301,2.121404216,0.920792244
1311280057412,-71.07255537,42.38190629,1.116915693,-0.27240448,9.724971641,352.0097375,2.000329614,7.000186364,7.18932681,60.06521509,8.062533914,156.0966424,15.75013646,2.000134293,0.728502841
1311280059159,-71.07139474,42.37986842,-0.573686739,0.956839955,8.887294124,129.7088001,-6.140619586,-3.671483509,-32.12393051,-26.87269227,-14.1867017,157.4068888,17.10001475,1.732077716,0.903490781
1311280061256,-71.07221158,42.38133693,0.340545385,-0.340485414,10.26972198,350.0012801,2.000305213,2.000253944,9.439241133,56.81544481,3.813330174,156.4484558,17.50004453,2.000145853,0.854898742
1311280063022,-71.07107534,42.3792831,-0.612862883,0.459756259,9.614295657,131.5232603,-2.734309601,-3.640278916,-28.87468451,-27.80964206,-14.18669733,157.6021882,17.30002375,2.121406206,0.937493168
1311280065476,-71.07186872,42.38073909,0.422241017,-0.422216349,9.956507972,352.0081,2.000497571,2.000100066,8.437697434,57.06479631,9.812989412,157.1537185,18.00695215,4.000045814,0.840669964
1311280067237,-71.07074687,42.37870652,-1.033357844,0.766172407,9.307865728,133.0530722,-4.671873279,-6.312440309,-26.87494654,-27.06196884,-12.68637871,156.805408,17.00024952,2.828528131,0.888640925
1311280069346,-71.07152473,42.38015444,0.081723759,-0.340499176,9.466210932,350.0009548,2.000086309,1.000315159,5.938189,59.06448198,-8.186082373,157.1534017,17.75729654,6.000080463,0.762100916
1311280071100,-71.07037257,42.37815887,-1.033413957,0.420548095,8.694907457,129.2245176,-2.734266558,-6.749585896,-29.62332959,-26.12390903,-12.93733742,153.3042061,17.40024251,2.44961299,0.880695787
1311280073212,-71.07115906,42.37956921,0.08180689,0.109016374,9.697760846,353.010194,-0.999631761,1.000060368,8.439363314,54.31356729,8.563939394,156.1008731,17.75719351,6.000142953,0.812601578
1311280079202,-71.06965542,42.37714743,-0.0765958,0.267356444,9.345308725,131.3288277,-1.656179816,-0.484284513,-28.37479567,-26.62331835,-11.99904041,154.5024569,18.400211,2.449617683,0.959641464
1311280081295,-71.07052479,42.37846743,0.885395317,0.463153831,9.806697657,352.0035602,-2.99957748,5.000056762,8.688730702,53.56278258,9.313124651,156.0955383,17.00017688,3.000135283,0.884540552
1311280083069,-71.06912882,42.37636086,0.076675837,0.880244654,9.231248086,130.2663603,-5.43708388,0.469163182,-29.37419724,-26.12248798,-11.24853911,153.8079732,19.30025852,2.82852681,0.955846977
1311280085514,-71.07012904,42.37791111,5.02801E-06,-0.572031694,9.615999306,354.01195,3.000045724,-0.9996699,8.188417674,55.31298658,7.56313122,150.1200689,18.0000145,3.000093728,0.890615687
1311280087288,-71.06877127,42.37569209,-0.343852675,-1.722923321,9.077995431,131.5579647,10.7502695,-2.124808024,-31.37390941,-25.12260213,-13.43647588,155.8043501,19.80026194,2.449527077,0.930793434
1311280089381,-71.069732,42.37733585,0.612957647,-0.762685606,9.575134739,356.0098131,5.000022416,4.000061894,5.93834201,54.3132979,10.06334603,153.6424649,18.00017781,3.000059652,0.896945952
1311280091147,-71.06845066,42.37516343,-0.420497623,0.880223139,9.38449496,121.4574116,-5.343245036,-2.546742554,-26.123855,-19.18487592,-17.62373774,156.9061514,15.30020266,2.449580433,0.978498587
1311280093246,-71.06934213,42.37669577,0.299653835,-0.299614177,9.725000154,339.0102694,2.000301538,2.000355609,32.06284502,53.06514283,22.50005618,155.7420753,19.25026804,4.000142257,0.841807794
1311280095010,-71.06811439,42.37466033,-0.497086751,0.229884922,9.117185569,152.7110725,-1.453014577,-3.109228765,-13.24934276,-28.06225133,14.68851112,155.2076485,15.60029523,2.449533268,0.948164854
1311280097460,-71.06889994,42.37606674,0.381397813,-0.57199354,9.152935643,353.0045197,4.000241734,2.000242217,8.688655021,56.06393016,9.562699514,153.6352989,19.75008675,6.000017319,0.874065931
1311280099223,-71.06790906,42.37424543,-2.375036147,0.803630916,7.814671278,132.7376029,-5.62483528,-16.82777752,-21.43686438,-32.4972423,-38.12405482,158.0016614,15.60001183,2.449609965,0.872489569
1311280101330,-71.06854137,42.37544267,-1.566270213,-0.231507099,9.493410221,352.0089831,1.000230912,-8.999892188,7.68797574,56.81260582,5.312529739,155.7460187,17.25027997,6.000109423,0.930999773
1311280103085,-71.06756546,42.37362936,-1.455589274,0.956862912,9.920790982,131.5901437,-5.468476509,-8.312485014,-26.62407367,-37.93675806,-27.12385129,150.6090582,14.40010584,2.449562941,0.801136118
1311280105547,-71.06825202,42.37494305,0.953485951,-0.149801912,9.697721921,348.0050446,1.000079167,6.000444079,10.18753226,56.31457563,14.75010452,155.747793,14.75027598,3.000061375,0.836477202
1311280107299,-71.06707666,42.37322655,-1.186607126,1.22589876,9.307884029,101.5408838,-7.437431752,-7.202688562,-39.56230262,-14.56121716,-47.68724318,134.9048499,14.00014948,1.732085351,0.881658715
